(398.98, 219.23, 186.54, 'G')
(422.01, 204.04, 340.99, 'x')
(408.97, 212.75, 282.78, 'c')
(373.03, 434.03, 188.75, 'e')
(417.56, 382.19, 181.45, 'o')
(213.93, 432.89, 383.11, 'O')
(257.6, 260.35, 184.14, 'd')
(219.86, 214.73, 293.7, 'V')
(348.28, 484.68, 296.67, 'C')
(255.99, 229.12, 395.66, 'c')
(302.08, 414.57, 262.89, 'h')
(112.61, 347.03, 483.5, 'L')
(94.43, 122.5, 394.04, 'Y')
(240.69, 246.91, 193.89, 'x')
(226.31, 42.65, 276.61, 'u')
(212.21, 344.96, 321.89, 'f')
(330.64, 224.37, 137.1, 'h')
(476.94, 347.7, 405.2, 'h')
(38.39, 69.52, 19.47, 'N')
(315.96, 206.68, 405.28, 'H')
(61.31, 180.62, 139.6, 'g')
(380.96, 229.17, 267.57, 'O')
(72.76, 67.55, 242.53, 'F')
(377.5, 120.55, 248.18, 'p')
(235.92, 94.31, 60.72, 'r')
(364.51, 20.77, 181.96, 'k')
(50.32, 460.37, 351.74, 's')
(214.71, 363.97, 408.84, 'o')
(88.76, 345.21, 205.99, 'b')
(192.16, 277.78, 358.62, 'F')
(19.3, 400.33, 27.95, 'c')
(20.17, 82.91, 424.38, 'I')
(79.14, 18.54, 216.94, 'a')
(142.2, 220.47, 381.48, 'r')
(363.15, 165.04, 426.82, 'Q')
(339.55, 115.95, 396.83, 'S')
(359.05, 456.52, 271.52, 'x')
(404.04, 190.44, 346.64, 'D')
(25.95, 416.72, 78.62, 'V')
(377.9, 346.67, 78.5, 'z')
(33.6, 167.42, 389.51, 'N')
(449.47, 299.6, 103.42, 'R')
(394.85, 170.37, 81.65, 'm')
(13.85, 180.01, 387.34, 'G')
(271.31, 107.32, 368.49, 'l')
(206.28, 293.26, 165.7, 'h')
(130.21, 57.64, 495.73, 'd')
(97.8, 155.75, 414.81, 'I')
(370.09, 6.84, 188.37, 'n')
(121.47, 162.55, 4.22, 'n')
(250.75, 190.88, 186.06, 'X')
(401.06, 261.24, 289.14, 'd')
(480.21, 144.13, 468.74, 'O')
(320.5, 0.83, 478.11, 'L')
(420.52, 100.22, 379.33, 'h')
(197.56, 272.61, 171.82, 'J')
(57.41, 133.87, 302.74, 'H')
(87.22, 211.17, 166.86, 'v')
(180.77, 436.73, 123.21, 'B')
(296.51, 157.86, 100.43, 'g')
(195.12, 167.82, 388.63, 'T')
(94.12, 293.05, 228.18, 'u')
(110.94, 431.69, 422.15, 'a')
(314.16, 489.19, 123.52, 'x')
(325.92, 79.72, 460.37, 'o')
(66.87, 257.91, 1.96, 'F')
(17.26, 204.83, 25.11, 'x')
(35.19, 93.57, 431.55, 'w')
(418.97, 185.77, 391.75, 'I')
(112.96, 125.07, 47.13, 'e')
(307.74, 221.07, 9.95, 'a')
(382.44, 30.73, 52.38, 'y')
(383.75, 254.86, 391.25, 'w')
(27.13, 271.18, 26.75, 'B')
(356.41, 170.12, 17.25, 's')
(84.73, 230.55, 314.09, 'Q')
(13.6, 278.79, 49.5, 'M')
(79.54, 212.84, 20.73, 'h')
(68.91, 499.08, 423.41, 'D')
(42.61, 484.79, 14.65, 'f')
(271.11, 87.57, 483.62, 'A')
(439.46, 457.37, 163.73, 'q')
(248.97, 204.91, 311.31, 'D')
(66.27, 220.98, 308.4, 'D')
(145.15, 276.29, 473.04, 'U')
(71.63, 356.55, 446.51, 'J')
(154.02, 291.39, 382.55, 's')
(75.26, 308.24, 289.78, 'C')
(262.22, 395.13, 1.66, 'm')
(260.85, 415.44, 185.52, 'N')
(85.04, 5.99, 287.79, 'M')
(333.67, 446.39, 425.64, 'V')
(12.78, 113.42, 347.08, 'a')
(60.56, 160.91, 166.93, 'C')
(203.72, 251.01, 293.97, 'C')
(394.41, 44.07, 365.54, 'Q')
(10.05, 438.24, 410.7, 'Z')
(270.46, 262.53, 116.82, 'm')
(17.64, 72.93, 356.3, 'i')
(78.79, 121.01, 454.31, 'x')
(315.56, 32.72, 378.48, 'l')
(175.01, 152.99, 473.02, 'm')
(487.25, 136.29, 189.06, 'O')
(404.07, 477.83, 480.39, 'h')
(118.04, 173.91, 347.84, 'x')
(178.85, 47.45, 388.28, 'z')
(146.71, 380.33, 405.02, 'O')
(31.34, 347.29, 233.49, 'w')
(473.01, 21.04, 247.98, 'u')
(326.06, 396.05, 439.64, 'Q')
(332.4, 427.3, 312.18, 'F')
(37.66, 237.37, 315.99, 'O')
(331.77, 21.95, 282.58, 's')
(68.05, 119.49, 157.44, 't')
(6.29, 146.28, 318.29, 'G')
(252.56, 15.42, 153.79, 'u')
(19.17, 371.95, 108.45, 'p')
(90.16, 218.44, 266.57, 'h')
(127.27, 118.43, 393.9, 'X')
(309.58, 485.97, 178.65, 'A')
(82.54, 77.95, 124.2, 'K')
(237.27, 68.47, 196.09, 'D')
(163.78, 246.51, 174.25, 'R')
(463.43, 303.84, 123.91, 's')
(365.6, 331.88, 67.73, 'v')
(446.64, 188.65, 205.4, 'N')
(394.63, 322.65, 414.17, 'V')
(249.83, 238.5, 91.56, 'S')
(307.26, 192.46, 33.74, 'z')
(346.66, 60.04, 424.57, 'D')
(14.43, 34.79, 376.11, 'x')
(496.26, 297.08, 466.29, 'Z')
(90.23, 163.13, 434.66, 'L')
(309.31, 390.31, 419.65, 'C')
(211.25, 235.92, 126.2, 'M')
(163.22, 347.77, 215.5, 'w')
(475.21, 79.21, 172.04, 'x')
(101.27, 260.64, 316.35, 'H')
(189.99, 205.13, 83.11, 'j')
(245.74, 481.23, 277.37, 'a')
(237.62, 449.85, 403.58, 'L')
(429.64, 27.0, 178.54, 'o')
(319.45, 240.9, 167.11, 'm')
(335.25, 161.72, 60.56, 'K')
(455.48, 365.58, 189.38, 'k')
(154.76, 247.56, 338.99, 'e')
(26.89, 394.35, 429.54, 'r')
(334.26, 199.62, 417.51, 'P')
(35.01, 36.94, 402.81, 'a')
(0.07, 36.6, 324.14, 'p')
(69.24, 16.82, 42.45, 'B')
(105.59, 145.49, 398.84, 'U')
(349.93, 357.53, 88.13, 'e')
(392.78, 293.79, 226.87, 'a')
(80.87, 397.63, 194.88, 'S')
(264.99, 306.86, 90.36, 'R')
(447.58, 473.54, 184.02, 'm')
(370.31, 195.42, 42.94, 't')
(408.97, 275.51, 23.36, 'D')
(398.36, 427.18, 340.36, 'r')
(241.61, 169.39, 323.92, 'P')
(68.27, 55.17, 128.73, 'C')
(185.21, 187.95, 13.78, 'a')
(132.37, 208.27, 265.98, 'S')
(39.17, 126.49, 427.61, 'b')
(119.58, 78.13, 448.57, 'r')
(92.27, 353.3, 215.15, 'V')
(7.34, 255.88, 28.4, 'q')
(10.67, 264.63, 68.99, 'K')
(279.19, 119.38, 463.79, 'n')
(79.51, 314.94, 321.83, 'o')
(352.7, 457.97, 183.56, 'N')
(13.46, 130.92, 290.78, 'U')
(289.9, 223.09, 67.61, 'R')
(49.35, 288.52, 307.52, 'c')
(347.49, 47.29, 334.75, 'R')
(5.64, 181.02, 198.73, 'N')
(155.79, 456.07, 43.09, 'v')
(488.92, 38.24, 335.92, 'B')
(137.63, 464.31, 39.61, 'q')
(210.38, 62.74, 394.57, 'c')
(137.69, 47.5, 410.48, 'o')
(64.4, 338.6, 23.31, 'y')
(276.3, 356.18, 149.79, 'X')
(194.72, 336.78, 66.03, 'w')
(466.33, 167.23, 247.42, 'L')
(213.12, 431.76, 311.45, 'Y')
(235.32, 2.85, 486.72, 'l')
(431.63, 455.91, 492.25, 'p')
(274.82, 384.3, 120.66, 'S')
(223.09, 47.68, 129.69, 'c')
(448.84, 41.75, 304.1, 'A')
(402.1, 294.5, 137.81, 'R')
(102.2, 259.25, 439.12, 'l')
(56.17, 272.62, 208.47, 's')
(419.39, 260.85, 314.4, 'Q')
(71.91, 13.41, 188.3, 'W')
(16.86, 215.94, 207.6, 'U')
(191.25, 192.51, 485.85, 'X')
(394.33, 163.6, 177.16, 'd')
(335.35, 366.46, 468.22, 'h')
(271.96, 470.61, 386.84, 'Y')
(368.7, 330.84, 99.45, 's')
(268.33, 439.38, 370.11, 'V')
(447.1, 324.25, 248.86, 'd')
(433.2, 169.5, 495.9, 't')
(240.22, 289.41, 402.49, 'q')
(18.97, 329.76, 121.47, 'i')
(14.79, 358.39, 429.42, 'y')
(341.12, 157.9, 245.06, 'b')
(333.43, 343.82, 427.26, 'b')
(429.09, 318.69, 197.22, 'Z')
(379.03, 195.35, 223.63, 'Q')
(194.14, 221.73, 413.22, 'm')
(143.25, 292.76, 171.86, 'p')
(81.94, 60.65, 459.38, 'z')
(108.81, 382.32, 222.99, 'R')
(456.25, 203.58, 496.08, 'R')
(461.26, 233.49, 152.62, 'U')
(90.35, 159.58, 213.65, 'O')
(230.82, 396.5, 45.57, 'X')
(79.01, 163.8, 411.03, 'i')
(147.09, 286.84, 499.68, 'K')
(1.62, 114.14, 345.63, 's')
(441.27, 194.05, 250.32, 'w')
(232.92, 62.46, 72.71, 'w')
(129.56, 80.31, 289.44, 'P')
(413.14, 59.28, 3.57, 'm')
(19.81, 475.08, 463.95, 'w')
(466.13, 471.97, 468.78, 'C')
(180.95, 492.16, 358.86, 'c')
(463.94, 275.6, 65.77, 'B')
(170.75, 487.45, 441.88, 'Y')
(11.16, 113.57, 73.76, 'p')
(234.74, 470.99, 274.64, 'b')
(163.21, 46.48, 128.63, 'h')
(473.19, 126.5, 308.17, 'C')
(234.91, 380.87, 148.95, 'J')
(98.58, 469.94, 214.93, 'l')
(362.9, 271.85, 440.36, 'T')
(207.77, 71.28, 108.22, 'L')
(39.51, 167.39, 89.56, 'N')
(439.89, 408.0, 129.45, 'k')
(56.04, 303.81, 345.76, 'g')
(320.69, 94.89, 268.79, 'I')
(282.36, 486.09, 417.98, 'S')
(65.04, 56.84, 133.9, 'u')
(1.7, 424.58, 87.07, 'K')
(249.3, 193.85, 391.87, 'o')
(104.8, 24.41, 194.85, 'W')
(107.54, 232.98, 53.07, 'U')
(398.34, 107.17, 351.87, 'q')
(447.53, 444.68, 334.69, 'Q')
(19.5, 333.63, 489.77, 'w')
(159.54, 45.88, 52.98, 'Y')
(327.33, 364.39, 170.6, 'b')
(423.58, 117.85, 488.75, 'z')
(146.86, 113.06, 378.19, 'U')
(131.99, 378.5, 460.32, 'A')
(84.21, 108.86, 412.34, 'z')
(190.06, 118.65, 421.84, 'f')
(118.55, 323.07, 335.23, 'L')
(145.49, 388.02, 336.96, 'e')
(162.18, 44.55, 302.09, 'Y')
(242.68, 29.71, 132.88, 'q')
(190.73, 266.96, 459.04, 't')
(218.09, 11.3, 23.25, 't')
(481.93, 206.05, 40.67, 'E')
(295.17, 219.37, 89.73, 'h')
(328.18, 11.15, 378.94, 'J')
(317.78, 321.32, 65.3, 'C')
(411.94, 210.46, 202.43, 'u')
(16.71, 378.58, 263.24, 'e')
(486.22, 362.75, 451.77, 'f')
(313.99, 50.95, 172.12, 'O')
(129.69, 465.51, 474.13, 'k')
(382.92, 365.61, 160.78, 'A')
(428.87, 455.64, 178.7, 'b')
(79.93, 72.91, 218.59, 'm')
(81.11, 337.06, 219.59, 'M')
(366.16, 347.81, 402.68, 'X')
(128.62, 421.37, 462.33, 'p')
(86.33, 357.44, 342.29, 'c')
(299.78, 395.62, 484.42, 'J')
(115.5, 490.64, 199.87, 'Y')
(110.0, 33.27, 244.12, 'L')
(498.42, 232.21, 423.74, 'D')
(12.06, 205.74, 18.75, 'z')
(443.49, 369.01, 89.5, 'V')
(305.49, 332.85, 446.13, 'D')
(273.54, 242.98, 439.43, 'p')
(255.43, 196.56, 418.75, 'd')
(222.46, 177.26, 296.02, 'W')
(295.66, 307.97, 440.38, 'Z')
(41.41, 304.08, 390.96, 'r')
(412.83, 98.06, 214.82, 'M')
(60.05, 64.22, 53.34, 'C')
(183.09, 58.33, 294.68, 'E')
(110.21, 443.54, 164.01, 'o')
(309.62, 229.16, 50.98, 's')
(210.59, 177.78, 190.74, 'M')
(58.78, 228.32, 64.78, 'R')
(243.37, 155.87, 307.71, 'E')
(447.99, 450.87, 269.56, 'e')
(246.78, 476.83, 479.39, 'P')
(297.92, 196.17, 224.6, 'I')
(59.82, 195.19, 109.61, 'Y')
(227.52, 161.49, 14.44, 'f')
(284.76, 90.17, 306.83, 'l')
(103.68, 357.75, 256.66, 'j')
(137.36, 325.5, 102.3, 'x')
(176.82, 290.18, 69.62, 'M')
(41.9, 222.71, 293.73, 'g')
(313.09, 316.49, 418.56, 'j')
(353.74, 22.95, 491.03, 'S')
(329.62, 163.75, 164.45, 'B')
(232.01, 69.94, 419.36, 'm')
(280.06, 6.21, 143.22, 'P')
(125.37, 142.14, 377.58, 'r')
(498.94, 379.06, 21.47, 'k')
(207.02, 205.71, 8.84, 'x')
(8.54, 225.95, 89.75, 'X')
(131.96, 147.26, 149.42, 'W')
(247.33, 393.55, 215.57, 'z')
(442.64, 321.15, 383.55, 'L')
(80.48, 294.32, 158.91, 'X')
(189.5, 465.81, 151.19, 'm')
(354.09, 476.59, 33.41, 'A')
(19.93, 216.87, 36.42, 'R')
(273.22, 380.05, 147.87, 'n')
(250.1, 375.57, 70.94, 'Z')
(322.15, 208.47, 452.33, 'H')
(250.17, 481.15, 271.64, 'k')
(281.25, 110.7, 22.83, 'Y')
